student_id,school_id,school_type,gender,marriage_status,physical_disability,district,area_type,wealth_level,age,distance_to_school,library_access,internet_access,attendance_rate,academic_score,class_repetition,education_level,dropout
STU-002520,SCH-299,Public,Male,Single,0,Sindhuli,Rural,Poorest,11,2.32,0,0,47%,1.6,0,Lower Secondary,1
STU-009085,SCH-022,Public,Male,Single,0,Sindhupalchok,Urban,Poorest,16,1.54,0,1,83%,3.6,0,Upper Secondary,0
STU-001196,SCH-355,Private,Male,Single,0,Makwanpur,Rural,Second,7,1.6,0,0,56%,1.6,2,Primary,1
STU-009051,SCH-375,Public,Female,Single,0,Rasuwa,Rural,Second,8,1.94,0,0,60%,3.2,0,Primary,0
STU-006990,SCH-165,Public,Male,Single,0,Sindhuli,Rural,Poorest,7,0.48,0,1,66%,2.8,0,Primary,0
STU-002488,SCH-191,Public,Male,Single,0,Sindhupalchok,Rural,Fourth,8,0.83,1,1,71%,2.4,0,Primary,1
STU-004330,SCH-185,Public,Female,Single,0,Dolakha,Rural,Poorest,8,1.15,1,0,53%,1.6,0,Primary,1
STU-006425,SCH-037,Private,Female,Single,0,Chitwan,Rural,Fourth,15,2.16,0,0,82%,3.2,0,Upper Secondary,0
STU-005748,SCH-406,Public,Female,Single,0,Dolakha,Rural,Richest,7,0.63,1,1,90%,3.2,1,Primary,0
STU-000884,SCH-231,Public,Female,Single,0,Kathmandu,Rural,Middle,6,0.46,0,0,58%,2,0,Primary,1
STU-009579,SCH-465,Private,Male,Single,0,Dhading,Rural,Poorest,14,3.99,0,0,75%,3.2,0,Upper Secondary,0
STU-004951,SCH-321,Public,Female,Single,0,Sindhuli,Rural,Poorest,9,1.36,1,0,63%,2,0,Primary,1
STU-000468,SCH-042,Public,Male,Single,0,Bhaktapur,Rural,Middle,10,2.76,0,0,40%,2.4,0,Lower Secondary,1
STU-005467,SCH-136,Private,Male,Single,0,Sindhupalchok,Rural,Middle,12,3,0,0,71%,3.2,0,Lower Secondary,0
STU-003330,SCH-316,Public,Female,Single,0,Sindhuli,Urban,Middle,11,1.48,0,1,57%,2.4,1,Lower Secondary,1
STU-005829,SCH-403,Public,Male,Single,0,Sindhupalchok,Rural,Poorest,10,1.85,0,1,71%,3.2,0,Lower Secondary,0
STU-000697,SCH-020,Public,Female,Single,0,Dolakha,Rural,Poorest,7,0.15,0,0,45%,2,0,Primary,1
STU-009145,SCH-037,Public,Male,Single,0,Lalitpur,Urban,Fourth,7,0.6,1,1,89%,3.6,1,Primary,0
STU-009939,SCH-257,Public,Male,Single,0,Kathmandu,Rural,Richest,12,0.65,0,1,80%,3.2,0,Lower Secondary,0
STU-000013,SCH-457,Public,Female,Single,0,Lalitpur,Urban,Fourth,11,0.57,0,1,67%,2,0,Lower Secondary,1
STU-008202,SCH-410,Private,Female,Single,0,Dhading,Rural,Fourth,8,0.4,1,0,80%,3.2,0,Primary,0
STU-000928,SCH-200,Public,Male,Single,0,Sindhuli,Rural,Second,7,1.14,0,1,40%,1.6,0,Primary,1
STU-008282,SCH-005,Public,Female,Single,0,Lalitpur,Rural,Middle,10,3.39,0,1,69%,3.2,0,Lower Secondary,0
STU-006474,SCH-403,Private,Female,Single,1,Kathmandu,Urban,Middle,14,3.69,1,1,58%,3.2,0,Upper Secondary,0
STU-000038,SCH-446,Public,Male,Single,0,Ramechhap,Rural,Second,7,0.27,0,0,42%,2,1,Primary,1
STU-007633,SCH-465,Private,Male,Single,0,Dolakha,Rural,Richest,12,0.6,1,1,82%,4,1,Lower Secondary,0
STU-000941,SCH-004,Public,Male,Single,0,Lalitpur,Rural,Richest,9,1.75,0,1,43%,2,0,Primary,1
STU-007399,SCH-280,Public,Female,Single,0,Rasuwa,Rural,Richest,6,0.13,0,1,81%,3.2,0,Primary,0
STU-006129,SCH-419,Public,Female,Single,0,Nuwakot,Rural,Second,7,0.6,0,0,74%,3.2,1,Primary,0
STU-002681,SCH-231,Public,Female,Single,0,Nuwakot,Rural,Richest,9,1.6,0,1,73%,2.4,0,Primary,1
STU-004355,SCH-048,Public,Female,Single,0,Dhading,Rural,Poorest,9,1.56,0,1,44%,2,0,Primary,1
STU-003059,SCH-210,Public,Female,Single,0,Sindhuli,Rural,Poorest,17,4.74,0,0,40%,2,0,Upper Secondary,1
STU-007881,SCH-004,Public,Female,Single,0,Ramechhap,Urban,Fourth,7,0.75,1,1,85%,3.2,0,Primary,0
STU-000539,SCH-284,Private,Male,Single,0,Sindhuli,Rural,Second,6,0.59,0,0,40%,1.6,0,Primary,1
STU-003326,SCH-314,Public,Female,Single,0,Ramechhap,Urban,Second,8,1.43,0,0,43%,2,0,Primary,1
STU-004192,SCH-048,Public,Female,Single,0,Makwanpur,Rural,Middle,6,1.46,1,0,40%,2,0,Primary,1
STU-005341,SCH-150,Public,Male,Single,0,Ramechhap,Rural,Second,7,1.09,0,0,59%,3.2,0,Primary,0
STU-007671,SCH-499,Public,Male,Single,0,Dhading,Rural,Middle,13,3.58,0,0,59%,3.2,1,Upper Secondary,0
STU-003456,SCH-107,Private,Male,Single,0,Ramechhap,Rural,Second,11,3.76,0,1,40%,2,0,Lower Secondary,1
STU-006652,SCH-294,Public,Male,Single,0,Lalitpur,Urban,Middle,11,2.61,1,1,80%,3.6,0,Lower Secondary,0
STU-008288,SCH-435,Public,Female,Single,0,Lalitpur,Urban,Middle,13,3.41,0,1,74%,2.8,0,Upper Secondary,0
STU-006245,SCH-332,Public,Female,Single,0,Sindhuli,Rural,Poorest,9,1.43,0,0,59%,3.2,0,Primary,0
STU-002698,SCH-477,Public,Female,Single,0,Dhading,Rural,Poorest,12,0.83,0,0,40%,1.6,0,Lower Secondary,1
STU-004340,SCH-053,Private,Female,Single,0,Sindhupalchok,Rural,Poorest,11,2.43,0,0,47%,2,0,Lower Secondary,1
STU-004693,SCH-345,Private,Female,Single,1,Dolakha,Rural,Second,10,1.48,0,0,40%,1.6,0,Lower Secondary,1
STU-001740,SCH-493,Public,Female,Single,0,Sindhupalchok,Urban,Second,9,1.2,1,1,63%,2.4,0,Primary,1
STU-005407,SCH-191,Public,Male,Single,0,Dolakha,Rural,Second,12,2.53,1,0,81%,3.2,0,Lower Secondary,0
STU-004589,SCH-248,Public,Female,Single,0,Sindhupalchok,Rural,Middle,9,1.34,1,0,70%,2.4,0,Primary,1
STU-003126,SCH-079,Private,Female,Single,0,Ramechhap,Rural,Fourth,14,4.73,0,1,48%,2.4,0,Upper Secondary,1
STU-005334,SCH-168,Public,Male,Single,0,Kathmandu,Rural,Middle,13,3.88,0,1,80%,3.2,0,Upper Secondary,0
STU-008637,SCH-419,Public,Male,Single,0,Dhading,Urban,Poorest,9,1.51,1,1,83%,3.2,0,Primary,0
STU-001826,SCH-498,Public,Male,Single,1,Kathmandu,Urban,Poorest,8,1.78,0,1,43%,2,0,Primary,1
STU-003488,SCH-041,Public,Female,Single,0,Lalitpur,Urban,Middle,9,0.79,1,0,57%,2.4,0,Primary,1
STU-003648,SCH-121,Public,Female,Single,0,Rasuwa,Urban,Richest,7,1.03,1,1,61%,2.8,1,Primary,1
STU-006386,SCH-380,Private,Female,Single,0,Dolakha,Rural,Middle,11,1.23,1,0,65%,3.2,0,Lower Secondary,0
STU-005639,SCH-082,Public,Female,Single,0,Bhaktapur,Urban,Fourth,11,2.13,1,1,80%,3.6,0,Lower Secondary,0
STU-006424,SCH-318,Public,Male,Single,0,Makwanpur,Rural,Second,11,1.32,0,0,89%,2.8,0,Lower Secondary,0
STU-003013,SCH-034,Public,Male,Single,0,Ramechhap,Rural,Fourth,7,1.28,1,0,48%,2.4,0,Primary,1
STU-009549,SCH-370,Public,Male,Single,0,Bhaktapur,Urban,Richest,10,3.67,1,1,74%,3.2,0,Lower Secondary,0
STU-003081,SCH-394,Public,Female,Single,0,Bhaktapur,Urban,Fourth,11,3.91,1,1,66%,2.8,0,Lower Secondary,1
STU-001347,SCH-119,Public,Male,Single,0,Ramechhap,Rural,Middle,11,1.3,0,0,48%,2,0,Lower Secondary,1
STU-005652,SCH-486,Public,Female,Single,0,Lalitpur,Urban,Middle,15,5.62,1,0,86%,3.2,2,Upper Secondary,0
STU-009960,SCH-106,Public,Male,Single,0,Rasuwa,Rural,Poorest,5,1.55,0,0,69%,2.8,0,Primary,0
STU-002271,SCH-348,Public,Male,Single,0,Sindhupalchok,Rural,Poorest,14,1.14,0,0,40%,1.6,0,Upper Secondary,1
STU-009767,SCH-320,Private,Male,Single,0,Lalitpur,Urban,Richest,7,1.36,1,1,97%,3.2,0,Primary,0
STU-002956,SCH-231,Public,Female,Single,0,Kathmandu,Urban,Poorest,8,1.24,1,1,55%,1.6,0,Primary,1
STU-000834,SCH-003,Public,Female,Single,0,Kathmandu,Rural,Second,13,1.81,1,0,65%,2,1,Upper Secondary,1
STU-006499,SCH-427,Public,Female,Single,0,Dolakha,Rural,Poorest,13,3.67,0,0,72%,2.4,0,Upper Secondary,0
STU-003339,SCH-273,Public,Female,Single,0,Bhaktapur,Urban,Poorest,11,3.06,0,1,60%,2,0,Lower Secondary,1
STU-004344,SCH-221,Public,Female,Single,0,Sindhupalchok,Rural,Fourth,9,1.79,0,0,50%,1.6,0,Primary,1
STU-009044,SCH-420,Public,Female,Single,0,Chitwan,Urban,Middle,9,0.3,0,0,66%,2.8,0,Primary,0
STU-005571,SCH-141,Public,Male,Single,0,Makwanpur,Rural,Middle,13,5.05,0,0,72%,2.8,0,Upper Secondary,0
STU-008504,SCH-001,Public,Female,Single,0,Ramechhap,Rural,Middle,6,0.86,0,0,71%,3.2,0,Primary,0
STU-001198,SCH-157,Public,Male,Single,0,Chitwan,Rural,Second,12,2.43,1,0,40%,1.6,0,Lower Secondary,1
STU-006427,SCH-456,Public,Female,Single,0,Sindhupalchok,Rural,Second,6,1.37,0,0,69%,3.2,0,Primary,0
STU-008911,SCH-270,Public,Male,Single,0,Kathmandu,Urban,Poorest,6,0.13,0,1,60%,3.2,0,Primary,0
STU-001938,SCH-251,Private,Male,Single,0,Sindhuli,Rural,Poorest,9,2,0,0,46%,2,0,Primary,1
STU-006393,SCH-094,Private,Female,Single,0,Lalitpur,Rural,Middle,8,0.67,0,1,77%,3.2,0,Primary,0
STU-006250,SCH-334,Private,Female,Single,0,Sindhuli,Rural,Poorest,9,1.46,0,0,61%,2.8,0,Primary,0
STU-006401,SCH-182,Public,Male,Single,0,Makwanpur,Urban,Second,14,5.43,1,0,89%,3.2,0,Upper Secondary,0
STU-003640,SCH-072,Public,Female,Single,0,Rasuwa,Rural,Second,9,1.16,1,0,40%,1.6,0,Primary,1
STU-003972,SCH-371,Public,Male,Single,1,Sindhuli,Rural,Richest,8,1.1,1,1,51%,2,0,Primary,1
STU-002487,SCH-187,Private,Female,Single,0,Sindhupalchok,Urban,Middle,9,0.32,1,0,53%,2.4,0,Primary,1
STU-006954,SCH-235,Public,Male,Single,0,Dhading,Rural,Poorest,6,1.51,1,1,72%,3.6,0,Primary,0
STU-000606,SCH-108,Public,Female,Single,0,Chitwan,Rural,Poorest,10,1.69,0,0,40%,2,0,Lower Secondary,1
STU-002454,SCH-231,Public,Female,Single,0,Rasuwa,Rural,Second,8,1.73,0,0,40%,2,0,Primary,1
STU-003609,SCH-084,Public,Male,Single,0,Sindhupalchok,Rural,Middle,11,2.73,0,0,46%,1.6,0,Lower Secondary,1
STU-004519,SCH-275,Private,Female,Single,0,Sindhuli,Rural,Second,9,1.77,0,1,51%,1.6,0,Primary,1
STU-003038,SCH-014,Private,Female,Single,0,Chitwan,Urban,Middle,14,5.88,0,1,43%,2.4,0,Upper Secondary,1
STU-007692,SCH-040,Private,Female,Single,0,Sindhupalchok,Rural,Fourth,7,1.39,1,0,65%,3.2,0,Primary,0
STU-004116,SCH-323,Private,Male,Single,0,Dolakha,Rural,Poorest,6,0.84,0,1,40%,1.6,1,Primary,1
STU-000497,SCH-289,Public,Female,Single,0,Makwanpur,Rural,Richest,11,3.73,0,1,58%,2,0,Lower Secondary,1
STU-003353,SCH-158,Public,Male,Single,0,Chitwan,Rural,Richest,11,3.6,1,0,61%,2,0,Lower Secondary,1
STU-000838,SCH-395,Public,Female,Single,0,Rasuwa,Urban,Second,6,1.66,0,1,62%,2,0,Primary,1
STU-004327,SCH-379,Public,Male,Single,0,Rasuwa,Urban,Middle,6,0.18,0,1,87%,2.8,0,Primary,1
STU-002128,SCH-243,Private,Male,Single,0,Makwanpur,Rural,Fourth,9,0.45,0,0,49%,2.4,0,Primary,1
STU-008762,SCH-287,Public,Male,Single,0,Sindhupalchok,Rural,Middle,8,0.27,0,0,72%,2.8,0,Primary,0
STU-005614,SCH-468,Public,Male,Single,0,Sindhupalchok,Rural,Poorest,7,0.75,1,0,69%,3.6,0,Primary,0
STU-001058,SCH-084,Private,Female,Single,0,Rasuwa,Rural,Richest,9,0.37,0,1,61%,1.6,0,Primary,1
STU-009542,SCH-463,Public,Male,Single,0,Makwanpur,Rural,Middle,14,4.68,0,0,71%,2.8,1,Upper Secondary,0
STU-009045,SCH-465,Public,Male,Single,0,Dolakha,Urban,Poorest,8,1.9,1,1,79%,3.2,2,Primary,0
STU-002129,SCH-035,Public,Male,Single,0,Sindhuli,Rural,Middle,7,1.98,0,1,63%,2.4,0,Primary,1
STU-002109,SCH-117,Public,Female,Single,0,Sindhupalchok,Rural,Middle,5,0.97,1,0,48%,2.8,0,Primary,1
STU-001719,SCH-327,Public,Female,Single,1,Nuwakot,Rural,Second,15,3.88,0,0,40%,1.6,0,Upper Secondary,1
STU-006235,SCH-198,Private,Female,Single,0,Kathmandu,Urban,Poorest,8,1.45,1,1,65%,3.2,0,Primary,0
STU-006673,SCH-052,Public,Male,Single,0,Nuwakot,Rural,Poorest,6,0.34,1,0,66%,3.2,0,Primary,0
STU-005492,SCH-026,Private,Male,Single,0,Sindhupalchok,Rural,Second,10,0.78,0,0,66%,2.8,0,Lower Secondary,0
STU-005156,SCH-147,Public,Male,Single,0,Nuwakot,Rural,Second,12,2.81,0,0,67%,2.8,0,Lower Secondary,0
STU-008536,SCH-288,Public,Female,Single,0,Dhading,Rural,Middle,11,3.26,1,0,58%,3.2,0,Lower Secondary,0
STU-003044,SCH-412,Public,Female,Single,0,Lalitpur,Urban,Middle,11,0.66,1,1,81%,2.4,0,Lower Secondary,1
STU-007574,SCH-397,Public,Female,Single,0,Ramechhap,Rural,Middle,12,2.52,0,0,70%,2.8,0,Lower Secondary,0
STU-004206,SCH-223,Public,Male,Single,0,Bhaktapur,Rural,Middle,11,1.12,1,1,67%,2.8,1,Lower Secondary,1
STU-004221,SCH-445,Public,Male,Single,0,Chitwan,Rural,Poorest,8,0.57,0,0,40%,1.6,2,Primary,1
STU-009102,SCH-305,Public,Female,Single,0,Chitwan,Rural,Fourth,10,2.95,0,0,81%,3.2,1,Lower Secondary,0
STU-000842,SCH-218,Public,Male,Single,0,Lalitpur,Urban,Fourth,7,0.96,0,1,50%,2,1,Primary,1
STU-006438,SCH-446,Public,Female,Single,0,Bhaktapur,Urban,Second,10,3.97,1,0,75%,3.2,0,Lower Secondary,0
STU-009700,SCH-313,Public,Female,Single,0,Rasuwa,Rural,Poorest,11,0.69,0,0,62%,2.4,0,Lower Secondary,0
STU-006200,SCH-102,Public,Female,Single,0,Dolakha,Urban,Poorest,8,1.43,0,1,77%,3.6,0,Primary,0
STU-002795,SCH-183,Public,Male,Single,0,Sindhupalchok,Rural,Poorest,16,2.09,0,0,40%,2,0,Upper Secondary,1
STU-006608,SCH-215,Public,Female,Single,0,Makwanpur,Rural,Middle,9,1.6,0,0,58%,3.2,0,Primary,0
STU-007019,SCH-281,Public,Female,Single,0,Sindhuli,Rural,Fourth,10,3.26,1,0,84%,3.2,0,Lower Secondary,0
STU-003622,SCH-346,Public,Female,Single,0,Dhading,Rural,Second,9,0.13,1,1,43%,1.6,0,Primary,1
STU-002134,SCH-222,Public,Male,Single,0,Rasuwa,Rural,Middle,8,1.8,0,0,54%,1.6,0,Primary,1
STU-000551,SCH-136,Private,Female,Single,0,Dolakha,Rural,Fourth,6,1.91,0,1,51%,2.4,0,Primary,1
STU-005290,SCH-092,Public,Female,Single,0,Sindhuli,Urban,Second,8,1.4,1,1,78%,3.2,0,Primary,0
STU-001818,SCH-383,Public,Female,Single,0,Lalitpur,Rural,Richest,7,0.6,0,1,60%,2,0,Primary,1
STU-004699,SCH-060,Public,Female,Single,0,Dolakha,Rural,Poorest,6,1,0,0,48%,2,2,Primary,1
STU-001771,SCH-499,Private,Male,Single,0,Kathmandu,Rural,Fourth,10,1.86,0,0,55%,2,0,Lower Secondary,1
STU-001889,SCH-453,Private,Male,Single,0,Ramechhap,Rural,Richest,11,1.27,1,0,60%,2.4,0,Lower Secondary,1
STU-001643,SCH-320,Private,Male,Single,1,Sindhuli,Urban,Richest,8,0.55,1,1,55%,1.6,0,Primary,1
STU-004194,SCH-195,Public,Male,Single,0,Bhaktapur,Urban,Richest,10,1.86,0,1,65%,2.8,0,Lower Secondary,1
STU-009433,SCH-245,Private,Male,Single,0,Bhaktapur,Urban,Poorest,7,1.29,1,1,90%,2.8,2,Primary,0
STU-000965,SCH-015,Public,Male,Single,0,Chitwan,Rural,Richest,5,1.22,1,0,55%,2.4,0,Primary,1
STU-008720,SCH-352,Public,Male,Single,0,Ramechhap,Rural,Poorest,9,0.29,0,0,79%,3.2,0,Primary,0
STU-007854,SCH-295,Public,Female,Single,1,Nuwakot,Urban,Fourth,8,1.66,1,1,65%,3.6,0,Primary,0
STU-006930,SCH-062,Public,Female,Single,0,Nuwakot,Rural,Middle,10,1.57,0,0,72%,3.6,2,Lower Secondary,0
STU-001671,SCH-148,Private,Female,Single,0,Sindhupalchok,Urban,Poorest,7,1.86,0,1,49%,2.4,0,Primary,1
STU-006670,SCH-136,Public,Male,Single,0,Rasuwa,Rural,Second,7,0.68,0,1,69%,2.8,0,Primary,0
STU-007946,SCH-315,Public,Male,Single,0,Lalitpur,Rural,Poorest,9,1.15,0,0,76%,3.2,0,Primary,0
STU-002003,SCH-002,Public,Male,Single,0,Kathmandu,Urban,Fourth,9,1.57,0,1,61%,2.4,0,Primary,1
STU-005867,SCH-134,Public,Female,Single,0,Sindhuli,Rural,Second,15,1.23,0,0,64%,2.8,0,Upper Secondary,0
STU-000169,SCH-113,Public,Male,Single,0,Chitwan,Rural,Poorest,9,1,0,1,60%,1.6,0,Primary,1
STU-009530,SCH-397,Public,Male,Single,0,Sindhuli,Urban,Middle,6,1.92,0,1,87%,3.2,0,Primary,0
STU-006385,SCH-066,Public,Female,Single,0,Makwanpur,Urban,Richest,9,0.48,1,1,87%,3.6,0,Primary,0
STU-004630,SCH-328,Public,Male,Single,0,Ramechhap,Rural,Richest,14,1.46,1,0,57%,2.4,0,Upper Secondary,1
STU-008561,SCH-140,Public,Female,Single,0,Nuwakot,Urban,Fourth,9,1.09,1,1,80%,3.6,0,Primary,0
STU-006648,SCH-046,Public,Male,Single,0,Bhaktapur,Urban,Poorest,8,0.24,0,1,83%,3.2,1,Primary,0
STU-009826,SCH-175,Private,Female,Single,0,Nuwakot,Rural,Poorest,7,0.58,1,1,74%,3.2,0,Primary,0
STU-000211,SCH-081,Public,Female,Single,0,Dhading,Urban,Second,9,0.42,1,0,41%,1.6,0,Primary,1
STU-001920,SCH-233,Public,Male,Single,0,Bhaktapur,Urban,Richest,8,0.75,1,1,65%,2.8,1,Primary,1
STU-004869,SCH-068,Public,Male,Single,0,Kathmandu,Urban,Richest,14,4.35,1,0,47%,2.4,0,Upper Secondary,1
STU-007835,SCH-023,Public,Female,Single,0,Ramechhap,Urban,Second,8,0.18,0,0,72%,3.2,0,Primary,0
STU-001299,SCH-286,Private,Male,Single,0,Rasuwa,Rural,Middle,8,0.8,0,0,43%,2,0,Primary,1
STU-009194,SCH-318,Public,Female,Single,0,Ramechhap,Urban,Second,10,1.68,1,1,91%,3.2,0,Lower Secondary,0
STU-003129,SCH-320,Private,Female,Single,1,Kathmandu,Rural,Richest,15,1.88,0,0,40%,1.6,0,Upper Secondary,1
STU-003980,SCH-309,Public,Female,Single,0,Ramechhap,Urban,Middle,6,0.72,0,0,51%,2,0,Primary,1
STU-003886,SCH-120,Private,Female,Single,0,Lalitpur,Urban,Second,11,1.15,0,1,40%,2,0,Lower Secondary,1
STU-005154,SCH-204,Public,Female,Single,0,Lalitpur,Urban,Fourth,7,0.47,1,0,75%,3.2,0,Primary,0
STU-008552,SCH-123,Public,Female,Single,0,Dolakha,Urban,Middle,6,1.83,0,1,71%,3.6,0,Primary,0
STU-005826,SCH-035,Public,Female,Single,0,Ramechhap,Urban,Poorest,12,2.77,1,1,81%,3.2,0,Lower Secondary,0
STU-007244,SCH-333,Public,Male,Single,0,Chitwan,Urban,Poorest,5,1.57,1,1,83%,3.6,0,Primary,0
STU-000450,SCH-436,Private,Female,Single,0,Sindhuli,Rural,Fourth,9,0.6,0,1,54%,2.4,2,Primary,1
STU-005757,SCH-288,Public,Female,Single,0,Bhaktapur,Rural,Poorest,13,5,0,1,91%,3.2,0,Upper Secondary,0
STU-004181,SCH-116,Private,Male,Single,0,Kathmandu,Urban,Second,11,1.73,1,1,58%,2.4,0,Lower Secondary,1
STU-009001,SCH-142,Public,Male,Single,0,Bhaktapur,Urban,Second,10,1.21,0,1,69%,3.2,0,Lower Secondary,0
STU-005439,SCH-163,Public,Female,Single,0,Nuwakot,Rural,Second,13,2.28,0,0,76%,3.2,0,Upper Secondary,0
STU-006370,SCH-482,Private,Female,Single,0,Dhading,Rural,Middle,10,0.85,0,0,55%,2.8,1,Lower Secondary,0
STU-001478,SCH-337,Public,Male,Single,0,Dhading,Rural,Fourth,5,0.19,0,1,57%,2,0,Primary,1
STU-001791,SCH-129,Public,Female,Single,0,Nuwakot,Urban,Middle,7,1.43,0,1,63%,2.4,0,Primary,1
STU-002009,SCH-129,Public,Female,Single,0,Ramechhap,Rural,Fourth,5,1.21,0,1,61%,2,2,Primary,1
STU-000683,SCH-348,Private,Female,Single,1,Lalitpur,Urban,Second,14,5.97,1,1,40%,1.6,0,Upper Secondary,1
STU-002817,SCH-426,Public,Female,Single,0,Makwanpur,Rural,Middle,10,2.72,1,0,71%,2.8,0,Lower Secondary,1
STU-003775,SCH-177,Public,Male,Single,0,Sindhupalchok,Rural,Richest,16,2.94,0,0,40%,1.6,1,Upper Secondary,1
STU-008879,SCH-286,Public,Male,Single,0,Bhaktapur,Rural,Middle,9,1.48,1,1,88%,3.2,1,Primary,0
STU-007362,SCH-033,Public,Male,Single,0,Sindhupalchok,Urban,Second,6,0.36,0,1,74%,2.8,1,Primary,0
STU-007475,SCH-250,Public,Male,Single,0,Ramechhap,Urban,Middle,13,4.7,0,1,92%,3.2,0,Upper Secondary,0
STU-008251,SCH-386,Private,Male,Single,0,Dhading,Urban,Middle,14,5.25,1,1,82%,3.6,0,Upper Secondary,0
STU-001666,SCH-036,Public,Male,Single,0,Nuwakot,Rural,Richest,5,1.61,0,1,61%,2.4,0,Primary,1
STU-002471,SCH-429,Public,Male,Single,0,Sindhupalchok,Rural,Poorest,8,0.7,0,0,40%,2,0,Primary,1
STU-004374,SCH-267,Private,Male,Single,1,Dolakha,Rural,Middle,9,0.94,0,1,40%,1.6,0,Primary,1
STU-000430,SCH-030,Public,Male,Single,0,Sindhupalchok,Urban,Second,9,0.88,1,1,61%,2.4,0,Primary,1
STU-002120,SCH-161,Public,Female,Single,0,Dhading,Rural,Second,14,4.96,0,1,48%,2,0,Upper Secondary,1
STU-001946,SCH-190,Public,Male,Single,0,Dhading,Urban,Second,9,0.23,1,1,71%,2.4,0,Primary,1
STU-004225,SCH-244,Public,Male,Single,0,Bhaktapur,Rural,Middle,7,1.9,0,1,63%,2.4,0,Primary,1
STU-001056,SCH-399,Public,Male,Single,0,Lalitpur,Rural,Fourth,8,1.51,1,0,40%,2,0,Primary,1
STU-004962,SCH-001,Private,Female,Single,0,Rasuwa,Rural,Fourth,9,1.43,1,0,55%,2.4,0,Primary,1
STU-005364,SCH-478,Public,Female,Single,0,Rasuwa,Rural,Middle,13,1.97,0,0,78%,3.2,0,Upper Secondary,0
STU-005817,SCH-374,Public,Female,Single,0,Chitwan,Urban,Second,11,2.87,0,0,65%,2.8,1,Lower Secondary,0
STU-000812,SCH-024,Public,Female,Single,0,Kathmandu,Urban,Middle,8,0.4,0,1,75%,2.4,0,Primary,1
STU-009649,SCH-003,Public,Female,Single,0,Chitwan,Rural,Richest,12,1.58,1,0,75%,3.2,0,Lower Secondary,0
STU-006226,SCH-429,Public,Female,Single,0,Makwanpur,Rural,Fourth,13,1.61,0,0,80%,3.2,1,Upper Secondary,0
STU-008910,SCH-099,Private,Male,Single,0,Sindhuli,Rural,Poorest,9,1.94,1,0,63%,3.2,0,Primary,0
STU-001746,SCH-155,Public,Female,Single,0,Bhaktapur,Urban,Fourth,6,1.42,1,1,40%,2,0,Primary,1
STU-009529,SCH-156,Private,Male,Single,1,Sindhupalchok,Rural,Second,12,2.15,0,0,72%,2.4,0,Lower Secondary,0
STU-003686,SCH-315,Public,Female,Single,0,Sindhuli,Rural,Fourth,11,0.9,1,0,66%,2,1,Lower Secondary,1
STU-004276,SCH-499,Private,Female,Single,0,Sindhupalchok,Rural,Middle,8,1.24,0,0,42%,2.4,1,Primary,1
STU-005226,SCH-265,Public,Male,Single,0,Makwanpur,Rural,Fourth,6,0.14,0,1,73%,3.2,0,Primary,0
STU-007473,SCH-372,Private,Female,Single,0,Sindhuli,Rural,Second,14,1.27,0,0,62%,2.8,0,Upper Secondary,0
STU-001053,SCH-383,Public,Male,Single,1,Nuwakot,Rural,Fourth,9,1.55,0,1,48%,1.6,0,Primary,1
STU-004157,SCH-092,Public,Male,Single,0,Rasuwa,Rural,Middle,13,2.63,0,0,50%,1.6,2,Upper Secondary,1
STU-009677,SCH-076,Private,Female,Single,0,Makwanpur,Urban,Second,8,0.38,1,0,77%,3.2,0,Primary,0
STU-000100,SCH-190,Public,Female,Single,0,Rasuwa,Urban,Richest,7,1.2,1,1,75%,2.4,0,Primary,1
STU-004005,SCH-380,Private,Female,Single,0,Lalitpur,Rural,Second,8,0.74,0,0,40%,2,0,Primary,1
STU-004510,SCH-215,Public,Male,Single,0,Makwanpur,Rural,Middle,11,3.92,0,0,51%,2,0,Lower Secondary,1
STU-003300,SCH-481,Public,Female,Single,1,Bhaktapur,Rural,Middle,6,0.83,1,0,60%,2,0,Primary,1
STU-001415,SCH-429,Public,Female,Single,0,Rasuwa,Rural,Fourth,12,1.65,1,0,40%,2.8,0,Lower Secondary,1
STU-000541,SCH-140,Public,Female,Single,0,Chitwan,Rural,Fourth,8,0.96,0,1,58%,2,0,Primary,1
STU-003681,SCH-328,Public,Female,Single,0,Lalitpur,Urban,Poorest,11,3.9,1,1,73%,2,0,Lower Secondary,1
STU-004523,SCH-044,Public,Female,Single,1,Nuwakot,Rural,Fourth,13,4.41,0,0,40%,2,0,Upper Secondary,1
STU-009520,SCH-392,Private,Female,Single,0,Rasuwa,Rural,Middle,12,2.32,0,1,79%,3.2,0,Lower Secondary,0
STU-007326,SCH-352,Private,Male,Single,0,Sindhupalchok,Rural,Middle,6,1.63,0,0,71%,2.8,1,Primary,0
STU-008484,SCH-269,Public,Female,Single,0,Rasuwa,Urban,Middle,7,0.79,0,1,84%,2.8,0,Primary,0
STU-006501,SCH-098,Public,Female,Single,0,Dhading,Urban,Fourth,5,0.59,1,1,71%,3.6,0,Primary,0
STU-008920,SCH-286,Public,Female,Married,0,Dolakha,Rural,Poorest,17,1.04,0,1,66%,2.8,0,Upper Secondary,0
STU-006815,SCH-259,Private,Male,Single,0,Sindhuli,Rural,Middle,6,0.7,0,0,69%,2.8,0,Primary,0
